num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S132860;16/11/2025;16:04:00;CALL. EDUARDO BARREIROS, 149;149;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440142;4466938;N;
2025S132860;16/11/2025;16:04:00;CALL. EDUARDO BARREIROS, 149;149;17;VILLAVERDE;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;440142;4466938;N;
2025S132961;16/11/2025;0:55:00;PASEO. CIUDAD DE PLASENCIA / CUSTA. VEGA;0;1;CENTRO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;439197;4474049;N;
2025S133048;17/11/2025;8:12:00;PLAZA. INDEPENDENCIA / CALL. SALUSTIANO OLOZAGA;3;4;SALAMANCA;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441501;4474641;N;
2025S133367;17/11/2025;20:15:00;CALL. SANCHEZ PACHECO / CALL. VINAROZ;19;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;442634;4477570;N;
2025S133561;18/11/2025;6:55:00;CALL. ALCALDE SAINZ DE BARANDA, 90;90;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443565;4474527;N;
2025S133586;18/11/2025;7:38:00;AVDA. OPORTO / ENRIQUE MOYANO;14;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;438817;4470768;N;
2025S133593;18/11/2025;7:10:00;AVDA. VILLA DE VALLECAS / CALL. MALPICA DE TAJO;21;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447234;4468916;N;
2025S133657;18/11/2025;11:00:00;CALL. PADRE DAMIAN, 3;3;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;441775;4478280;N;
2025S133667;18/11/2025;12:25:00;AVDA. MONFORTE DE LEMOS / CALL. PUENTECESURES;13;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;440983;4481221;N;
2025S133721;18/11/2025;15:10:00;CALL. PADRE LLANOS / AVDA. ENTREVIAS;30;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444342;4469568;N;
2025S134377;19/11/2025;14:25:00;PASEO. DELICIAS, 90;90;2;ARGANZUELA;Otro;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;;;441069;4472120;N;
2025S134560;19/11/2025;19:55:00;CALL. ATENAS, 6A;6A;14;MORATALAZ;Choque contra obstáculo fijo;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;446757;4472741;N;
2025S134637;19/11/2025;20:30:00;CALL. MELENDEZ VALDES / CALL. GAZTAMBIDE;59;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439297;4476073;N;
2025S134888;20/11/2025;9:15:00;AVDA. MARQUES DE CORBERA, 46;46;15;CIUDAD LINEAL;Otro;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;444699;4475204;N;
2025S134978;20/11/2025;13:05:00;CALL. ALFREDO MARQUERIE / CALL. MORALZARZAL;6;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;440367;4482037;N;
2025S134996;20/11/2025;13:45:00;CALL. MARIO CABRE, 9;9;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445950;4473103;N;
2025S135200;20/11/2025;20:15:00;CALL. JUAN SEBASTIAN ELCANO, 30;30;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440734;4472934;N;
2025S135200;20/11/2025;20:15:00;CALL. JUAN SEBASTIAN ELCANO, 30;30;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440734;4472934;N;
2025S135251;20/11/2025;20:43:00;CALL. ANTONIO DE LEYVA / CALL. FUENLABRADA;3;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439302;4472019;N;
2025S135261;20/11/2025;19:43:00;AVDA. VALDECULEBRAS / AVDA. CERRO MILANO;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;450415;4468175;N;
2025S135323;21/11/2025;0:50:00;AVDA. PLANETARIO, 22;22;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441590;4471100;N;
2025S135685;21/11/2025;18:00:00;PASEO. EXTREMADURA, 22;22;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438319;4473950;N;
2025S135733;21/11/2025;19:08:00;CALL. LAS PEDROÑERAS / CALL. EL PROVENCIO;16;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;446590;4479440;N;
2025S137340;21/11/2025;21:50:00;RONDA. VALENCIA, 2;2;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440649;4473049;N;
2025S136022;22/11/2025;5:30:00;AVDA. REINA VICTORIA, 37;37;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;439725;4477575;;
2025S136364;23/11/2025;3:20:00;CALL. JUAN ANTON, 2;2;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;437459;4473549;N;
2025S136613;23/11/2025;22:40:00;CALL. ANDRES MELLADO / CALL. DONOSO CORTES;68;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;;;439421;4476447;N;
2025S137038;24/11/2025;21:12:00;CALL. ALFONSO XII, 38;38;3;RETIRO;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441545;4473896;N;
2025S137420;25/11/2025;17:28:00;CALL. VALENCIA, 20;20;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;440617;4473128;N;
2025S137519;25/11/2025;18:40:00;PASEO. CASTAÑOS, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437578;4474329;N;
2025S137754;26/11/2025;9:50:00;CALL. GENOVA, 31;31;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;441351;4475221;N;
2025S137811;26/11/2025;13:04:00;CALL. ARROYOFRESNO, 15;15;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;436962;4480649;N;
2025S137811;26/11/2025;13:04:00;CALL. ARROYOFRESNO, 15;15;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Peatón;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;436962;4480649;N;
2025S137945;26/11/2025;18:20:00;AVDA. PABLO NERUDA, 15;15;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;445465;4471315;N;
2025S138110;26/11/2025;23:15:00;MADRID;93;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439093;4476343;N;
2025S138110;26/11/2025;23:15:00;MADRID;93;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439093;4476343;N;
2025S138411;27/11/2025;15:55:00;PASEO. SANTA MARIA DE LA CABEZA, 76;76;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;440499;4472285;N;
2025S138422;27/11/2025;17:10:00;CALL. DELICIAS, 40;40;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;441425;4472822;N;
2025S138540;27/11/2025;20:25:00;CALL. CABO NICOLAS MUR, 10;10;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437819;4471815;N;
2025S138570;27/11/2025;22:00:00;CALL. GUAREÑA / AVDA. LAS AGUILAS;22;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435081;4470751;N;
2025S138573;27/11/2025;21:50:00;CALL. FUENCARRAL / CALL. BARCELO;85;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440513;4475307;N;
2025S138573;27/11/2025;21:50:00;CALL. FUENCARRAL / CALL. BARCELO;85;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;2;Ingreso inferior o igual a 24 horas;440513;4475307;N;
2025S138849;28/11/2025;15:30:00;CALL. ALCALA, 153;153;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442748;4475171;N;
2025S138979;28/11/2025;18:51:00;MADRID;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442214;4472848;N;
2025S139120;29/11/2025;1:45:00;CALL. BRAVO MURILLO / CALL. PENSAMIENTO;248;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;440706;4479004;N;
2025S139349;29/11/2025;10:00:00;AVDA. MANUEL FRAGA IRIBARNE, 2;2;21;BARAJAS;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;448447;4481573;N;
2025S139412;29/11/2025;16:45:00;CTRA. DEHESA DE LA VILLA, 1;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438694;4478969;N;
2025S139491;29/11/2025;21:30:00;CALL. PORTALEGRE, 104;104;11;CARABANCHEL;Colisión lateral;Nublado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;438591;4470835;N;
2025S139497;29/11/2025;22:00:00;CALL. ANDRES MELLADO / CALL. MELENDEZ VALDES;32;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439396;4476069;N;
2025S139502;29/11/2025;13:15:00;PASEO. PRADO, 13;13;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;441248;4473540;N;
2025S139507;29/11/2025;23:45:00;CALL. CEBREROS, 40;40;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;436726;4472969;N;
2025S139526;30/11/2025;0:25:00;AVDA. BETANZOS, 28;28;8;FUENCARRAL-EL PARDO;Otro;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;;;439697;4480619;N;
2025S139915;30/11/2025;16:30:00;CALL. GRAN VIA / CALL. VALVERDE;46;1;CENTRO;Otro;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;440438;4474617;N;
2025S140197;01/12/2025;13:45:00;CALL. ALCALA, 79;79;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441754;4474657;N;
2025S140218;01/12/2025;15:17:00;CALL. SERRANO, 1;1;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441588;4474695;N;
2025S140494;01/12/2025;23:50:00;PASEO. ERMITA DEL SANTO, 40;40;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438577;4473330;N;
2025S140644;02/12/2025;7:45:00;CALL. PAYASO FOFO / CALL. SIERRA BERMEJA;1;13;PUENTE DE VALLECAS;Colisión fronto-lateral;LLuvia intensa;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443962;4471233;N;
2025S141189;03/12/2025;8:35:00;AVDA. CORDOBA, 15;15;12;USERA;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;440736;4470722;N;
2025S141253;03/12/2025;12:04:00;CALL. CARLOTA O'NEILL, 6;6;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444825;4477105;N;
2025S141658;03/12/2025;22:10:00;CALLE VILLAAMIL ESQUINA CALLE ALONSO NUÑEZ;24;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440060;4478906;N;
2025S141927;04/12/2025;10:40:00;CALL. ANTONIO DE LEYVA, 72A;72A;11;CARABANCHEL;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439240;4471325;N;
2025S141997;04/12/2025;16:20:00;CALL. BAILEN, 10;10;1;CENTRO;Alcance;;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;;;439460;4474044;N;
2025S142846;06/12/2025;0:39:00;CALL. JAIME VERA, 6;6;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438150;4473868;N;
2025S142952;06/12/2025;3:40:00;AVDA. DOCTOR FEDERICO RUBIO Y GALI, 4;4;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439931;4477784;N;
2025S142982;06/12/2025;5:30:00;CALL. CAVA DE SAN MIGUEL, 17;17;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;439910;4474054;N;
2025S143323;06/12/2025;17:32:00;IDB. PARQUE CUÑA VERDE, 0;0;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;447861;4473674;N;
2025S143804;07/12/2025;11:10:00;CALL. MARCENADO, 16;16;5;CHAMARTÍN;Solo salida de la vía;Nublado;Bicicleta;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;442924;4477536;N;
2025S143804;07/12/2025;11:10:00;CALL. MARCENADO, 16;16;5;CHAMARTÍN;Solo salida de la vía;Nublado;Bicicleta;Conductor;Desconocido;Desconocido;;;442924;4477536;N;
2025S143804;07/12/2025;11:10:00;CALL. MARCENADO, 16;16;5;CHAMARTÍN;Solo salida de la vía;Nublado;Bicicleta;Conductor;Desconocido;Desconocido;;;442924;4477536;N;
2025S143860;07/12/2025;13:05:00;CALL. ANTONIO DE LEYVA, 77;77;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;439170;4471030;N;
2025S144359;08/12/2025;10:20:00;CALL. FRAY LUIS DE LEON / CALL. JUAN SEBASTIAN ELCANO;8;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440712;4472924;N;
2025S144663;08/12/2025;20:50:00;CALL. SEGOVIA, 49;49;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438950;4473947;N;
2025S145027;09/12/2025;15:40:00;CALL. PINTOR SOROLLA / CALL. MEJORANA;11;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;443082;4470794;N;
2025S145146;09/12/2025;18:05:00;CALL. CASTELLO, 47;47;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442201;4475365;N;
2025S145146;09/12/2025;18:05:00;CALL. CASTELLO, 47;47;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;442201;4475365;N;
2025S145183;09/12/2025;20:15:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444448;4469688;N;
2025S145262;09/12/2025;21:50:00;CALL. TOLEDO, 171A;171A;2;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439495;4472736;N;
2025S145278;09/12/2025;21:50:00;CALL. GENOVA, 30;30;1;CENTRO;Alcance;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;;;441357;4475199;N;
2025S145382;09/12/2025;22:35:00;CALL. PRINCESA, 17;17;9;MONCLOA-ARAVACA;Atropello a persona;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439509;4475305;N;
2025S145382;09/12/2025;22:35:00;CALL. PRINCESA, 17;17;9;MONCLOA-ARAVACA;Atropello a persona;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;439509;4475305;N;
2025S145514;10/12/2025;10:22:00;CALL. SANTA POLA, 20;20;9;MONCLOA-ARAVACA;Caída;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437518;4475982;N;
2025S145545;10/12/2025;12:50:00;CALL. O'DONNELL, 9;9;4;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442247;4474765;N;
2025S145548;10/12/2025;13:45:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;2;3;RETIRO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441329;4473339;N;
2025S145551;10/12/2025;14:35:00;CALL. COSTA BRAVA / TRVA. COSTA BRAVA;15;8;FUENCARRAL-EL PARDO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440570;4482950;N;
2025S145559;10/12/2025;15:50:00;GTA. SAN MARTIN DE LA VEGA / IDB. AVENIDA DE LOS ROSALES;1;12;USERA;Alcance;Nublado;Bicicleta;Conductor;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441212;4468840;N;
2025S145657;10/12/2025;14:40:00;CALL. ALCALA, 630;630;20;SAN BLAS-CANILLEJAS;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448332;4477717;N;
2025S145694;10/12/2025;20:37:00;CALL. ANTONIO DE LEYVA, 37B;37B;11;CARABANCHEL;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439286;4471475;N;
2025S145938;11/12/2025;13:28:00;CALL. SEGRE, 20;20;5;CHAMARTÍN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;441933;4478068;N;
2025S146263;11/12/2025;21:35:00;CALL. TOLEDO, 166;166;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;439467;4472754;N;
2025S146545;11/12/2025;20:10:00;GTA. BILBAO / CALL. CARRANZA;3;7;CHAMBERÍ;Colisión lateral;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440424;4475628;N;
2025S146426;12/12/2025;7:39:00;CALLE ALCALA CON CALLE BUEN GOBERNADOR;289;15;CIUDAD LINEAL;Caída;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;444504;4475954;N;
2025S146465;12/12/2025;9:00:00;RONDA. VALENCIA, 2;2;1;CENTRO;Alcance;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;440615;4473038;N;
2025S146764;12/12/2025;23:59:00;CALL. DON RAMON DE LA CRUZ / CALL. MONTESA;88;4;SALAMANCA;Colisión frontal;;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;442953;4475541;N;
2025S147062;13/12/2025;16:05:00;CALL. DOCTOR FLEMING / CALL. PANAMA;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441642;4478670;N;
2025S147583;14/12/2025;20:05:00;PLAZA. ALOSNO, 4;4;19;VICÁLVARO;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;;;447644;4473014;N;
2025S147630;14/12/2025;21:40:00;CALL. HIGUERAS / CALL. RAFAEL LOPEZ PANDO;14;10;LATINA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;436778;4473148;N;
2025S147739;15/12/2025;7:30:00;PLAZA. ENCUENTRO / CALL. ARROYO DE LAS PILILLAS;4;14;MORATALAZ;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444715;4473073;N;
2025S147921;15/12/2025;16:30:00;AVDA. TRECE ROSAS / CALL. SANTA IRENE;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444918;4474404;N;
2025S148068;15/12/2025;19:50:00;CALL. ALCALA / CALL. TIMOTEO DOMINGO;342;15;CIUDAD LINEAL;Colisión fronto-lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445251;4476168;N;
2025S148072;15/12/2025;20:30:00;CALL. VILLAAMIL / CALL. SAN RESTITUTO;78;6;TETUÁN;Colisión lateral;Lluvia débil;Bicicleta;Conductor;De 21 a 24 años;Hombre;;;439853;4479551;N;
2025S148162;15/12/2025;21:47:00;CALL. MARTINEZ DE LA RIVA, 4;4;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;;;443320;4471871;N;
2025S148322;16/12/2025;9:23:00;CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;58;3;RETIRO;Caída;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441525;4473451;N;
